datetime,obs_type,usage,temp
2020-08-08 13:58:15.841448,cooldown,0.0,40.78
2020-08-08 13:58:16.844543,cooldown,0.2,40.78
2020-08-08 13:58:17.847398,cooldown,0.0,40.78
2020-08-08 13:58:18.850216,cooldown,0.0,40.78
2020-08-08 13:58:19.853054,cooldown,0.0,40.78
2020-08-08 13:58:20.855879,cooldown,0.0,41.318
2020-08-08 13:58:21.858796,cooldown,1.7,41.318
2020-08-08 13:58:22.861664,cooldown,0.0,40.78
2020-08-08 13:58:23.864636,cooldown,0.5,40.78
2020-08-08 13:58:24.867498,cooldown,0.0,40.78
2020-08-08 13:58:25.870305,cooldown,0.0,40.242
2020-08-08 13:58:26.873108,cooldown,0.0,40.242
2020-08-08 13:58:27.875898,cooldown,0.0,40.242
2020-08-08 13:58:28.878717,cooldown,0.0,40.78
2020-08-08 13:58:29.881511,cooldown,0.0,40.78
2020-08-08 13:58:30.884402,cooldown,0.2,40.242
2020-08-08 13:58:31.887306,cooldown,0.2,40.78
2020-08-08 13:58:32.890126,cooldown,0.0,40.78
2020-08-08 13:58:33.892961,cooldown,0.0,40.78
2020-08-08 13:58:34.895773,cooldown,0.0,40.242
2020-08-08 13:58:35.898560,cooldown,0.0,40.242
2020-08-08 13:58:36.901391,cooldown,0.5,40.242
2020-08-08 13:58:37.904308,cooldown,0.2,40.78
2020-08-08 13:58:38.907193,cooldown,0.2,40.78
2020-08-08 13:58:39.910038,cooldown,0.0,40.242
2020-08-08 13:58:40.912931,cooldown,0.2,40.242
2020-08-08 13:58:41.915742,cooldown,0.0,40.78
2020-08-08 13:58:42.918574,cooldown,0.0,40.78
2020-08-08 13:58:43.921373,cooldown,0.2,40.242
2020-08-08 13:58:44.924340,cooldown,0.2,40.78
2020-08-08 13:58:45.927156,cooldown,0.0,40.242
2020-08-08 13:58:46.930187,cooldown,0.0,40.78
2020-08-08 13:58:47.933002,cooldown,0.0,40.242
2020-08-08 13:58:48.935867,cooldown,0.2,40.242
2020-08-08 13:58:49.938688,cooldown,0.0,40.242
2020-08-08 13:58:50.941502,cooldown,0.0,40.78
2020-08-08 13:58:51.944521,cooldown,1.5,40.78
2020-08-08 13:58:52.947470,cooldown,0.0,40.242
2020-08-08 13:58:53.950369,cooldown,0.2,40.242
2020-08-08 13:58:54.953228,cooldown,0.0,40.242
2020-08-08 13:58:55.956008,cooldown,0.0,40.242
2020-08-08 13:58:56.958823,cooldown,0.0,39.704
2020-08-08 13:58:57.961640,cooldown,0.0,39.704
2020-08-08 13:58:58.964544,cooldown,0.5,40.78
2020-08-08 13:58:59.967401,cooldown,0.2,39.704
2020-08-08 13:59:00.970309,cooldown,0.0,40.242
2020-08-08 13:59:01.973286,cooldown,0.5,39.704
2020-08-08 13:59:02.976117,cooldown,0.0,39.704
2020-08-08 13:59:03.978942,cooldown,0.0,39.704
2020-08-08 13:59:04.981742,cooldown,0.0,39.704
2020-08-08 13:59:05.984686,cooldown,0.7,39.704
2020-08-08 13:59:06.987573,cooldown,0.2,39.704
2020-08-08 13:59:07.990536,cooldown,1.0,39.704
2020-08-08 13:59:08.993384,cooldown,0.0,39.704
2020-08-08 13:59:09.996210,cooldown,0.2,39.704
2020-08-08 13:59:10.999029,cooldown,0.0,39.704
2020-08-08 13:59:12.001845,cooldown,0.5,39.704
2020-08-08 13:59:13.004745,cooldown,0.0,39.704
2020-08-08 13:59:14.007544,cooldown,0.2,40.242
2020-08-08 13:59:15.010438,cooldown,0.0,40.78
2020-08-08 13:59:16.013318,cooldown,0.0,39.704
2020-08-08 13:59:17.016345,cooldown,0.0,39.704
2020-08-08 13:59:18.019186,cooldown,0.0,39.704
2020-08-08 13:59:19.022003,cooldown,0.5,40.242
2020-08-08 13:59:20.024902,cooldown,0.0,39.704
2020-08-08 13:59:21.027758,cooldown,0.2,39.166
2020-08-08 13:59:22.030681,cooldown,1.3,39.704
2020-08-08 13:59:23.033604,cooldown,0.0,39.704
2020-08-08 13:59:24.036485,cooldown,0.0,39.704
