datetime,usage,temp,stress,load
2020-07-29 20:25:37.520479,68.6,61.224,3
2020-07-29 20:25:38.523044,75.0,62.3,3
2020-07-29 20:25:39.525105,75.2,62.838,3
2020-07-29 20:25:40.527005,75.0,63.376,3
2020-07-29 20:25:41.529039,75.0,64.452,3
2020-07-29 20:25:42.531000,75.0,64.99,3
2020-07-29 20:25:43.532997,74.2,64.99,3
2020-07-29 20:25:44.540763,26.6,64.452,1
2020-07-29 20:25:45.543197,25.0,63.376,1
2020-07-29 20:25:46.545107,25.1,63.376,1
2020-07-29 20:25:47.547131,24.7,63.376,1
2020-07-29 20:25:48.554124,50.7,63.376,2
2020-07-29 20:25:49.556624,50.4,63.376,2
2020-07-29 20:25:50.558629,50.0,64.452,2
2020-07-29 20:25:51.560522,50.0,64.452,2
2020-07-29 20:25:52.562504,49.8,64.452,2
2020-07-29 20:25:53.569937,1.2,63.376,0
2020-07-29 20:25:54.573375,0.0,62.3,0
2020-07-29 20:25:55.576000,0.0,61.762,0
2020-07-29 20:25:56.578603,0.0,61.762,0
2020-07-29 20:25:57.581200,0.0,61.224,0
2020-07-29 20:25:58.596795,51.1,62.838,2
2020-07-29 20:25:59.599259,50.0,63.376,2
2020-07-29 20:26:00.601402,50.5,63.376,2
2020-07-29 20:26:01.603547,51.0,64.452,2
2020-07-29 20:26:02.605076,50.4,64.452,2
2020-07-29 20:26:03.607173,50.0,64.452,2
2020-07-29 20:26:04.609224,50.1,64.99,2
2020-07-29 20:26:05.611232,50.0,64.99,2
2020-07-29 20:26:06.613298,50.0,64.452,2
2020-07-29 20:26:07.615064,50.2,64.452,2
2020-07-29 20:26:08.617044,49.6,64.99,2
2020-07-29 20:26:09.624619,97.8,66.604,4
2020-07-29 20:26:10.627009,100.0,67.68,4
2020-07-29 20:26:11.629007,100.0,67.68,4
2020-07-29 20:26:12.630954,100.0,68.756,4
2020-07-29 20:26:13.632921,100.0,69.294,4
2020-07-29 20:26:14.634978,99.3,69.294,4
2020-07-29 20:26:15.642336,75.4,68.756,3
2020-07-29 20:26:16.644750,75.2,68.756,3
2020-07-29 20:26:17.646786,75.2,68.756,3
2020-07-29 20:26:18.648736,75.2,69.294,3
2020-07-29 20:26:19.650704,75.0,69.832,3
2020-07-29 20:26:20.652637,75.3,68.756,3
2020-07-29 20:26:21.654724,75.0,68.756,3
2020-07-29 20:26:22.656693,75.2,69.294,3
2020-07-29 20:26:23.658678,75.0,69.832,3
