datetime,usage,temp,stress
2020-08-01 09:00:02.790450,3.0,42.932,1
2020-08-01 09:00:03.792918,25.0,44.008,1
2020-08-01 09:00:04.794871,25.0,44.008,1
2020-08-01 09:00:05.796810,25.0,44.546,1
2020-08-01 09:00:06.798734,25.2,44.008,1
2020-08-01 09:00:07.800709,25.0,44.008,1
2020-08-01 09:00:08.802732,25.0,44.546,1
2020-08-01 09:00:09.804826,24.7,45.084,1
2020-08-01 09:00:10.813239,2.0,42.932,0
2020-08-01 09:00:11.816618,0.0,42.932,0
2020-08-01 09:00:12.819324,0.0,42.932,0
2020-08-01 09:00:13.831821,27.5,42.932,1
2020-08-01 09:00:14.834270,24.9,44.008,1
2020-08-01 09:00:15.836292,25.0,44.008,1
2020-08-01 09:00:16.838292,24.9,44.008,1
2020-08-01 09:00:17.845664,1.7,43.47,0
2020-08-01 09:00:18.849123,0.0,42.932,0
2020-08-01 09:00:19.851806,0.0,42.394,0
2020-08-01 09:00:20.854595,0.0,42.932,0
2020-08-01 09:00:21.857296,0.0,41.856,0
2020-08-01 09:00:22.860173,0.2,41.856,0
2020-08-01 09:00:23.862948,0.0,42.394,0
2020-08-01 09:00:24.865548,0.0,41.856,0
2020-08-01 09:00:25.877512,51.1,42.932,2
2020-08-01 09:00:26.880069,50.4,45.084,2
2020-08-01 09:00:27.882089,50.0,45.622,2
2020-08-01 09:00:28.884054,50.1,45.084,2
2020-08-01 09:00:29.886020,50.0,46.16,2
2020-08-01 09:00:30.887966,50.1,46.16,2
2020-08-01 09:00:31.890030,50.4,46.698,2
2020-08-01 09:00:32.892024,50.0,46.16,2
2020-08-01 09:00:33.893973,50.1,46.698,2
2020-08-01 09:00:34.895992,50.3,46.698,2
2020-08-01 09:00:35.898090,50.0,47.236,2
2020-08-01 09:00:36.900204,50.6,47.236,2
2020-08-01 09:00:37.902174,50.1,47.236,2
2020-08-01 09:00:38.904161,50.0,47.236,2
2020-08-01 09:00:39.906253,49.5,47.236,2
2020-08-01 09:00:40.913630,98.8,48.312,4
2020-08-01 09:00:41.916147,100.0,48.85,4
2020-08-01 09:00:42.918138,100.0,49.926,4
2020-08-01 09:00:43.920145,100.0,50.464,4
2020-08-01 09:00:44.922144,99.2,49.926,4
2020-08-01 09:00:45.928787,51.0,49.388,2
2020-08-01 09:00:46.931209,50.0,49.388,2
2020-08-01 09:00:47.933176,50.0,48.312,2
2020-08-01 09:00:48.935145,49.9,48.312,2
2020-08-01 09:00:49.937180,50.0,48.312,2
2020-08-01 09:00:50.938742,50.2,48.312,2
2020-08-01 09:00:51.940684,49.9,48.312,2
2020-08-01 09:00:52.942618,49.5,48.85,2
2020-08-01 09:00:53.950918,26.7,47.774,1
2020-08-01 09:00:54.953349,25.1,47.236,1
2020-08-01 09:00:55.955371,25.0,47.774,1
2020-08-01 09:00:56.957397,25.1,47.236,1
2020-08-01 09:00:57.959278,25.6,47.236,1
2020-08-01 09:00:58.961201,25.0,47.236,1
2020-08-01 09:00:59.963164,24.8,47.236,1
2020-08-01 09:01:00.971412,98.0,48.312,4
2020-08-01 09:01:01.973865,100.0,49.926,4
2020-08-01 09:01:02.975916,100.0,50.464,4
2020-08-01 09:01:03.977914,99.5,51.002,4
2020-08-01 09:01:04.985390,75.9,50.464,3
2020-08-01 09:01:05.987829,74.8,50.464,3
