datetime,obs_type,usage,temp
2020-08-08 08:04:21.811008,warmup,94.2,60.148
2020-08-08 08:04:22.817068,warmup,98.3,61.224
2020-08-08 08:04:23.819304,warmup,100.0,61.224
2020-08-08 08:04:24.821402,warmup,100.0,60.148
2020-08-08 08:04:25.823501,warmup,100.0,61.224
2020-08-08 08:04:26.825589,warmup,100.0,61.224
2020-08-08 08:04:27.826730,warmup,100.0,61.224
2020-08-08 08:04:28.828825,warmup,100.0,61.224
2020-08-08 08:04:29.830889,warmup,100.0,61.224
2020-08-08 08:04:30.832988,warmup,100.0,61.762
2020-08-08 08:04:31.835051,warmup,100.0,61.224
2020-08-08 08:04:32.836736,warmup,100.0,62.3
2020-08-08 08:04:33.838811,warmup,100.0,61.224
2020-08-08 08:04:34.840900,warmup,100.0,61.762
2020-08-08 08:04:35.842973,warmup,100.0,61.224
2020-08-08 08:04:36.845048,warmup,100.0,62.3
2020-08-08 08:04:37.846753,warmup,100.0,61.762
2020-08-08 08:04:38.848846,warmup,100.0,62.3
2020-08-08 08:04:39.851075,warmup,100.0,62.3
2020-08-08 08:04:40.853291,warmup,100.0,61.762
2020-08-08 08:04:41.855450,warmup,100.0,61.762
2020-08-08 08:04:42.857874,warmup,100.0,62.3
2020-08-08 08:04:43.859972,warmup,100.0,62.3
2020-08-08 08:04:44.862042,warmup,100.0,61.224
2020-08-08 08:04:45.864219,warmup,100.0,61.762
2020-08-08 08:04:46.866335,warmup,100.0,62.3
2020-08-08 08:04:47.868430,warmup,100.0,62.3
2020-08-08 08:04:48.870602,warmup,100.0,62.3
2020-08-08 08:04:49.872831,warmup,100.0,62.3
2020-08-08 08:04:50.875026,warmup,100.0,62.3
2020-08-08 08:04:51.877248,warmup,94.1,62.3
2020-08-08 08:04:52.884036,warmup,98.2,62.838
2020-08-08 08:04:53.886313,warmup,100.0,62.3
2020-08-08 08:04:54.888461,warmup,100.0,62.3
2020-08-08 08:04:55.890571,warmup,100.0,62.3
2020-08-08 08:04:56.892631,warmup,100.0,62.838
2020-08-08 08:04:57.894736,warmup,100.0,62.838
2020-08-08 08:04:58.896739,warmup,100.0,62.3
2020-08-08 08:04:59.898922,warmup,100.0,62.838
2020-08-08 08:05:00.901023,warmup,100.0,62.838
2020-08-08 08:05:01.903205,warmup,100.0,62.838
2020-08-08 08:05:02.905312,warmup,100.0,62.838
2020-08-08 08:05:03.906758,warmup,100.0,62.838
2020-08-08 08:05:04.908839,warmup,100.0,63.376
2020-08-08 08:05:05.910924,warmup,100.0,63.376
2020-08-08 08:05:06.913009,warmup,100.0,63.376
2020-08-08 08:05:07.915091,warmup,100.0,63.376
2020-08-08 08:05:08.916841,warmup,100.0,63.376
2020-08-08 08:05:09.919016,warmup,100.0,63.376
2020-08-08 08:05:10.921143,warmup,100.0,63.376
2020-08-08 08:05:11.923237,warmup,100.0,63.376
2020-08-08 08:05:12.925319,warmup,100.0,63.376
2020-08-08 08:05:13.926731,warmup,100.0,63.376
2020-08-08 08:05:14.928832,warmup,100.0,63.914
2020-08-08 08:05:15.930917,warmup,100.0,63.914
2020-08-08 08:05:16.933007,warmup,100.0,63.376
2020-08-08 08:05:17.935104,warmup,100.0,63.914
2020-08-08 08:05:18.936760,warmup,100.0,63.376
2020-08-08 08:05:19.938845,warmup,100.0,63.376
2020-08-08 08:05:20.940926,warmup,100.0,63.914
2020-08-08 08:05:21.943155,warmup,94.2,63.914
2020-08-08 08:05:22.950046,warmup,98.5,63.376
2020-08-08 08:05:23.952262,warmup,100.0,63.376
2020-08-08 08:05:24.954367,warmup,100.0,63.376
2020-08-08 08:05:25.956479,warmup,100.0,63.376
2020-08-08 08:05:26.958570,warmup,100.0,63.914
2020-08-08 08:05:27.960660,warmup,100.0,63.914
2020-08-08 08:05:28.962772,warmup,100.0,64.452
2020-08-08 08:05:29.964882,warmup,100.0,63.376
2020-08-08 08:05:30.966758,warmup,100.0,63.914
2020-08-08 08:05:31.968849,warmup,100.0,63.376
2020-08-08 08:05:32.970930,warmup,100.0,63.376
2020-08-08 08:05:33.973024,warmup,100.0,64.452
2020-08-08 08:05:34.975109,warmup,100.0,64.452
2020-08-08 08:05:35.976736,warmup,100.0,64.452
2020-08-08 08:05:36.978819,warmup,100.0,64.452
2020-08-08 08:05:37.980914,warmup,100.0,64.452
2020-08-08 08:05:38.983110,warmup,100.0,64.452
2020-08-08 08:05:39.985278,warmup,100.0,64.452
2020-08-08 08:05:40.986815,warmup,100.0,64.452
2020-08-08 08:05:41.988981,warmup,100.0,64.452
2020-08-08 08:05:42.991093,warmup,100.0,64.452
2020-08-08 08:05:43.993195,warmup,100.0,64.452
2020-08-08 08:05:44.995289,warmup,100.0,64.452
2020-08-08 08:05:45.996741,warmup,100.0,64.452
2020-08-08 08:05:46.998842,warmup,100.0,64.452
2020-08-08 08:05:48.000940,warmup,100.0,64.452
2020-08-08 08:05:49.003154,warmup,100.0,64.452
2020-08-08 08:05:50.005319,warmup,100.0,64.452
2020-08-08 08:05:51.006733,warmup,100.0,64.99
2020-08-08 08:05:52.008953,warmup,94.0,64.452
2020-08-08 08:05:53.015699,warmup,98.2,64.452
2020-08-08 08:05:54.018060,warmup,100.0,64.452
2020-08-08 08:05:55.020213,warmup,100.0,64.452
2020-08-08 08:05:56.022368,warmup,100.0,64.452
2020-08-08 08:05:57.024467,warmup,100.0,64.99
2020-08-08 08:05:58.026586,warmup,100.0,64.99
2020-08-08 08:05:59.028691,warmup,100.0,64.452
2020-08-08 08:06:00.030865,warmup,100.0,64.99
2020-08-08 08:06:01.033087,warmup,100.0,64.99
2020-08-08 08:06:02.035216,warmup,100.0,64.99
2020-08-08 08:06:03.036738,warmup,100.0,64.99
2020-08-08 08:06:04.038816,warmup,100.0,64.99
2020-08-08 08:06:05.040920,warmup,100.0,64.99
2020-08-08 08:06:06.043022,warmup,100.0,64.452
2020-08-08 08:06:07.045096,warmup,100.0,64.99
2020-08-08 08:06:08.046736,warmup,100.0,64.99
2020-08-08 08:06:09.048928,warmup,100.0,64.99
2020-08-08 08:06:10.051128,warmup,100.0,65.528
2020-08-08 08:06:11.053290,warmup,100.0,64.452
2020-08-08 08:06:12.055424,warmup,100.0,65.528
2020-08-08 08:06:13.056737,warmup,100.0,64.452
2020-08-08 08:06:14.058828,warmup,100.0,64.99
2020-08-08 08:06:15.060943,warmup,100.0,64.99
2020-08-08 08:06:16.063036,warmup,100.0,64.99
2020-08-08 08:06:17.065142,warmup,100.0,65.528
2020-08-08 08:06:18.066734,warmup,100.0,65.528
2020-08-08 08:06:19.068856,warmup,100.0,65.528
2020-08-08 08:06:20.070979,warmup,100.0,64.99
2020-08-08 08:06:21.073093,warmup,100.0,64.99
2020-08-08 08:06:22.075312,warmup,94.3,64.99
2020-08-08 08:06:23.082115,warmup,98.5,64.99
2020-08-08 08:06:24.084366,warmup,100.0,64.99
2020-08-08 08:06:25.086491,warmup,100.0,65.528
2020-08-08 08:06:26.088591,warmup,100.0,65.528
2020-08-08 08:06:27.090700,warmup,100.0,65.528
2020-08-08 08:06:28.092795,warmup,100.0,65.528
2020-08-08 08:06:29.094905,warmup,100.0,64.99
2020-08-08 08:06:30.096766,warmup,100.0,64.99
2020-08-08 08:06:31.098897,warmup,100.0,64.99
2020-08-08 08:06:32.100992,warmup,100.0,64.99
2020-08-08 08:06:33.103091,warmup,100.0,65.528
2020-08-08 08:06:34.105168,warmup,100.0,64.99
2020-08-08 08:06:35.106731,warmup,100.0,65.528
2020-08-08 08:06:36.108822,warmup,100.0,65.528
2020-08-08 08:06:37.110911,warmup,100.0,64.99
2020-08-08 08:06:38.113022,warmup,100.0,65.528
2020-08-08 08:06:39.115213,warmup,100.0,65.528
2020-08-08 08:06:40.116826,warmup,100.0,65.528
2020-08-08 08:06:41.118992,warmup,100.0,65.528
2020-08-08 08:06:42.121119,warmup,100.0,65.528
