datetime,usage,temp,stress
2020-07-29 19:19:59.378270,47.7,56.92,2
2020-07-29 19:20:00.380828,50.5,57.996,2
2020-07-29 19:20:01.382980,50.1,59.072,2
2020-07-29 19:20:02.385066,50.2,59.072,2
2020-07-29 19:20:03.387000,50.0,59.072,2
2020-07-29 19:20:04.388929,50.1,60.148,2
2020-07-29 19:20:05.390907,50.1,60.148,2
2020-07-29 19:20:06.392981,50.0,60.148,2
2020-07-29 19:20:07.394921,50.2,60.686,2
2020-07-29 19:20:08.396903,50.1,60.686,2
2020-07-29 19:20:09.398991,50.0,60.686,2
2020-07-29 19:20:10.400927,50.0,61.224,2
2020-07-29 19:20:11.402918,49.1,61.762,2
2020-07-29 19:20:12.410877,76.4,62.3,3
2020-07-29 19:20:13.413234,74.8,62.3,3
2020-07-29 19:20:14.415063,75.2,62.838,3
2020-07-29 19:20:15.417025,75.0,63.376,3
2020-07-29 19:20:16.418938,75.0,63.376,3
2020-07-29 19:20:17.420876,75.0,63.914,3
2020-07-29 19:20:18.422775,75.0,64.452,3
2020-07-29 19:20:19.424733,74.8,64.99,3
2020-07-29 19:20:20.426664,75.2,64.452,3
2020-07-29 19:20:21.428587,75.0,64.452,3
2020-07-29 19:20:22.430475,75.0,64.99,3
2020-07-29 19:20:23.432398,75.0,64.99,3
2020-07-29 19:20:24.434347,75.0,64.99,3
2020-07-29 19:20:25.436497,75.0,65.528,3
2020-07-29 19:20:26.438451,75.0,65.528,3
2020-07-29 19:20:27.440393,75.0,65.528,3
2020-07-29 19:20:28.442337,73.0,66.066,3
2020-07-29 19:20:29.449812,3.0,63.914,0
2020-07-29 19:20:30.453167,0.0,62.3,0
2020-07-29 19:20:31.455962,0.0,62.3,0
2020-07-29 19:20:32.458638,0.0,61.224,0
2020-07-29 19:20:33.461264,0.0,61.224,0
2020-07-29 19:20:34.463901,0.0,60.686,0
2020-07-29 19:20:35.466674,0.3,60.148,0
2020-07-29 19:20:36.469458,0.0,60.148,0
2020-07-29 19:20:37.472169,0.0,60.148,0
2020-07-29 19:20:38.474797,0.2,59.61,0
2020-07-29 19:20:39.477542,0.0,60.148,0
2020-07-29 19:20:40.480133,0.0,60.148,0
2020-07-29 19:20:41.482710,0.0,59.072,0
2020-07-29 19:20:42.485293,0.0,59.61,0
2020-07-29 19:20:43.487840,0.2,59.61,0
2020-07-29 19:20:44.490454,0.0,59.072,0
2020-07-29 19:20:45.493086,0.0,59.072,0
2020-07-29 19:20:46.495169,0.0,59.072,0
2020-07-29 19:20:47.507283,27.2,60.686,1
2020-07-29 19:20:48.509706,25.0,61.224,1
2020-07-29 19:20:49.511596,25.1,61.224,1
2020-07-29 19:20:50.513545,25.0,61.224,1
2020-07-29 19:20:51.523011,51.2,62.3,2
2020-07-29 19:20:52.525442,50.7,62.3,2
2020-07-29 19:20:53.527402,49.9,62.3,2
2020-07-29 19:20:54.529341,50.0,63.376,2
2020-07-29 19:20:55.531251,50.0,63.376,2
2020-07-29 19:20:56.533177,50.0,62.838,2
2020-07-29 19:20:57.535103,50.1,63.376,2
2020-07-29 19:20:58.537077,50.0,63.376,2
2020-07-29 19:20:59.538999,50.0,63.376,2
2020-07-29 19:21:00.541128,50.5,63.914,2
2020-07-29 19:21:01.543271,50.2,64.452,2
2020-07-29 19:21:02.545077,50.2,64.99,2
2020-07-29 19:21:03.547067,49.9,64.452,2
2020-07-29 19:21:04.548994,50.0,64.99,2
2020-07-29 19:21:05.550975,48.7,64.99,2
2020-07-29 19:21:06.558393,27.6,64.452,1
2020-07-29 19:21:07.560832,25.0,64.452,1
2020-07-29 19:21:08.562789,25.1,63.914,1
2020-07-29 19:21:09.564757,25.0,63.914,1
2020-07-29 19:21:10.566709,25.4,63.914,1
2020-07-29 19:21:11.568647,25.0,63.914,1
2020-07-29 19:21:12.570610,24.8,63.376,1
2020-07-29 19:21:13.580259,1.7,62.838,0
2020-07-29 19:21:14.582736,0.0,62.3,0
2020-07-29 19:21:15.585460,0.0,61.224,0
2020-07-29 19:21:16.588103,0.0,61.224,0
2020-07-29 19:21:17.603566,27.0,62.3,1
2020-07-29 19:21:18.605997,25.2,62.3,1
2020-07-29 19:21:19.607983,25.0,62.838,1
2020-07-29 19:21:20.609884,25.0,62.838,1
2020-07-29 19:21:21.611909,25.1,62.838,1
2020-07-29 19:21:22.613818,25.0,63.376,1
2020-07-29 19:21:23.615824,25.2,62.3,1
2020-07-29 19:21:24.617899,25.1,62.3,1
2020-07-29 19:21:25.619914,25.0,62.838,1
2020-07-29 19:21:26.621832,25.0,62.3,1
2020-07-29 19:21:27.623748,25.1,63.376,1
2020-07-29 19:21:28.625110,25.9,63.376,1
2020-07-29 19:21:29.627224,25.1,63.376,1
2020-07-29 19:21:30.629349,25.0,62.838,1
2020-07-29 19:21:31.631449,25.1,62.838,1
2020-07-29 19:21:32.633385,25.0,63.376,1
2020-07-29 19:21:33.635342,24.5,63.376,1
2020-07-29 19:21:34.644359,75.3,64.452,3
2020-07-29 19:21:35.646852,75.0,65.528,3
2020-07-29 19:21:36.648915,75.0,65.528,3
2020-07-29 19:21:37.650884,75.0,66.604,3
2020-07-29 19:21:38.652833,75.0,66.066,3
2020-07-29 19:21:39.654759,75.0,66.604,3
2020-07-29 19:21:40.658912,74.2,66.604,3
2020-07-29 19:21:41.666845,98.3,67.68,4
2020-07-29 19:21:42.669294,100.0,68.756,4
2020-07-29 19:21:43.671256,100.0,68.756,4
2020-07-29 19:21:44.673193,100.0,69.294,4
2020-07-29 19:21:45.675064,100.0,69.294,4
2020-07-29 19:21:46.677004,100.0,69.832,4
2020-07-29 19:21:47.678911,100.0,69.832,4
2020-07-29 19:21:48.680850,100.0,69.832,4
2020-07-29 19:21:49.682780,100.0,70.908,4
2020-07-29 19:21:50.684698,100.0,70.908,4
2020-07-29 19:21:51.686688,98.5,70.908,4
2020-07-29 19:21:52.694351,26.2,69.294,1
2020-07-29 19:21:53.696904,25.4,68.756,1
2020-07-29 19:21:54.698885,25.0,68.218,1
2020-07-29 19:21:55.700823,25.0,67.68,1
2020-07-29 19:21:56.702745,25.1,67.68,1
2020-07-29 19:21:57.704698,25.0,67.142,1
2020-07-29 19:21:58.710512,25.1,66.604,1
2020-07-29 19:21:59.718351,51.5,68.218,2
2020-07-29 19:22:00.720781,50.4,68.756,2
2020-07-29 19:22:01.722935,50.1,68.218,2
2020-07-29 19:22:02.725100,49.9,68.218,2
2020-07-29 19:22:03.732626,1.5,66.604,0
2020-07-29 19:22:04.736011,0.0,65.528,0
2020-07-29 19:22:05.738694,0.0,65.528,0
2020-07-29 19:22:06.741449,0.0,64.452,0
2020-07-29 19:22:07.743972,0.0,64.452,0
2020-07-29 19:22:08.746579,0.2,63.914,0
2020-07-29 19:22:09.749197,0.0,63.376,0
2020-07-29 19:22:10.760894,26.8,64.452,1
2020-07-29 19:22:11.763315,25.0,64.99,1
2020-07-29 19:22:12.765244,25.0,64.99,1
2020-07-29 19:22:13.774248,74.8,66.604,3
2020-07-29 19:22:14.776733,75.4,67.68,3
2020-07-29 19:22:15.778744,75.2,67.68,3
2020-07-29 19:22:16.780711,74.4,68.756,3
2020-07-29 19:22:17.788649,98.8,69.294,4
2020-07-29 19:22:18.791117,100.0,69.294,4
2020-07-29 19:22:19.793107,100.0,69.832,4
2020-07-29 19:22:20.795027,100.0,70.908,4
2020-07-29 19:22:21.797025,100.0,70.908,4
2020-07-29 19:22:22.798948,100.0,71.446,4
2020-07-29 19:22:23.800883,100.0,71.984,4
2020-07-29 19:22:24.802991,100.0,72.522,4
2020-07-29 19:22:25.805047,100.0,73.06,4
2020-07-29 19:22:26.806993,100.0,71.984,4
2020-07-29 19:22:27.808947,100.0,73.06,4
2020-07-29 19:22:28.810897,100.0,72.522,4
2020-07-29 19:22:29.813053,100.0,73.06,4
2020-07-29 19:22:30.815074,100.0,73.06,4
2020-07-29 19:22:31.817183,100.0,73.06,4
2020-07-29 19:22:32.819183,97.2,73.598,4
2020-07-29 19:22:33.826648,75.9,73.06,3
2020-07-29 19:22:34.829108,75.0,73.06,3
2020-07-29 19:22:35.831102,75.0,73.06,3
2020-07-29 19:22:36.833189,74.6,73.06,3
2020-07-29 19:22:37.840735,26.8,71.984,1
2020-07-29 19:22:38.843138,25.0,71.446,1
2020-07-29 19:22:39.845118,25.2,70.37,1
2020-07-29 19:22:40.847119,25.0,69.832,1
2020-07-29 19:22:41.849179,25.1,69.832,1
2020-07-29 19:22:42.851142,25.0,69.294,1
2020-07-29 19:22:43.853103,24.8,69.294,1
2020-07-29 19:22:44.861583,1.7,68.218,0
2020-07-29 19:22:45.864998,0.2,67.68,0
2020-07-29 19:22:46.867766,0.0,67.142,0
2020-07-29 19:22:47.870442,0.0,66.604,0
2020-07-29 19:22:48.873272,0.0,66.604,0
2020-07-29 19:22:49.875899,0.3,65.528,0
2020-07-29 19:22:50.878731,0.2,66.604,0
2020-07-29 19:22:51.881498,0.0,66.066,0
2020-07-29 19:22:52.884112,0.0,65.528,0
2020-07-29 19:22:53.896890,76.3,67.68,3
2020-07-29 19:22:54.899332,75.0,68.218,3
2020-07-29 19:22:55.901307,75.0,69.294,3
2020-07-29 19:22:56.903234,74.8,69.832,3
2020-07-29 19:22:57.905061,75.2,70.37,3
2020-07-29 19:22:58.906991,75.0,70.908,3
2020-07-29 19:22:59.908969,75.0,70.908,3
2020-07-29 19:23:00.911124,75.1,70.908,3
2020-07-29 19:23:01.913275,75.2,70.908,3
2020-07-29 19:23:02.915081,75.2,70.908,3
2020-07-29 19:23:03.917074,73.8,70.908,3
2020-07-29 19:23:04.924438,1.7,69.294,0
2020-07-29 19:23:05.928018,0.0,68.218,0
2020-07-29 19:23:06.930815,0.0,67.142,0
2020-07-29 19:23:07.933418,0.0,66.604,0
2020-07-29 19:23:08.936049,0.0,66.604,0
2020-07-29 19:23:09.938736,0.0,65.528,0
2020-07-29 19:23:10.941287,0.0,66.604,0
2020-07-29 19:23:11.943882,0.3,66.066,0
2020-07-29 19:23:12.956805,27.7,66.066,1
2020-07-29 19:23:13.959158,25.1,66.604,1
2020-07-29 19:23:14.961193,25.0,66.604,1
2020-07-29 19:23:15.963110,25.0,67.142,1
2020-07-29 19:23:16.965265,25.0,66.604,1
2020-07-29 19:23:17.974630,1.7,66.604,0
2020-07-29 19:23:18.978137,0.0,66.066,0
2020-07-29 19:23:19.980948,0.0,65.528,0
2020-07-29 19:23:20.983625,0.0,64.452,0
2020-07-29 19:23:21.996822,98.5,67.68,4
2020-07-29 19:23:22.999256,100.0,69.294,4
2020-07-29 19:23:24.001307,100.0,69.832,4
2020-07-29 19:23:25.003272,100.0,70.908,4
2020-07-29 19:23:26.005060,100.0,70.908,4
2020-07-29 19:23:27.006971,100.0,71.984,4
2020-07-29 19:23:28.008823,100.0,71.984,4
2020-07-29 19:23:29.010782,100.0,72.522,4
2020-07-29 19:23:30.012920,100.0,73.598,4
2020-07-29 19:23:31.015045,100.0,73.06,4
2020-07-29 19:23:32.017116,100.0,73.06,4
2020-07-29 19:23:33.019055,100.0,73.598,4
2020-07-29 19:23:34.021079,100.0,74.136,4
2020-07-29 19:23:35.023005,100.0,74.136,4
2020-07-29 19:23:36.024858,100.0,74.136,4
2020-07-29 19:23:37.026898,100.0,75.212,4
2020-07-29 19:23:38.028972,97.2,74.674,4
2020-07-29 19:23:39.036455,3.0,72.522,0
2020-07-29 19:23:40.039854,0.0,70.37,0
2020-07-29 19:23:41.042444,0.0,69.294,0
2020-07-29 19:23:42.045181,0.0,68.756,0
2020-07-29 19:23:43.047820,0.0,67.68,0
2020-07-29 19:23:44.050381,0.0,67.68,0
2020-07-29 19:23:45.065280,75.9,69.832,3
2020-07-29 19:23:46.067733,75.2,70.908,3
2020-07-29 19:23:47.069759,75.2,71.446,3
2020-07-29 19:23:48.071702,75.0,71.984,3
2020-07-29 19:23:49.073632,75.2,71.984,3
2020-07-29 19:23:50.075534,75.2,71.984,3
2020-07-29 19:23:51.077474,75.2,72.522,3
2020-07-29 19:23:52.079538,75.2,72.522,3
2020-07-29 19:23:53.081477,75.0,73.06,3
2020-07-29 19:23:54.083491,73.9,73.598,3
2020-07-29 19:23:55.091145,98.5,73.598,4
2020-07-29 19:23:56.093608,100.0,73.598,4
2020-07-29 19:23:57.095065,100.0,74.136,4
2020-07-29 19:23:58.097090,99.5,74.674,4
2020-07-29 19:23:59.104470,52.0,74.136,2
2020-07-29 19:24:00.106957,50.9,73.598,2
2020-07-29 19:24:01.109095,50.2,73.06,2
2020-07-29 19:24:02.111271,50.0,73.06,2
2020-07-29 19:24:03.113243,50.0,73.06,2
2020-07-29 19:24:04.115152,50.4,73.06,2
2020-07-29 19:24:05.117090,50.0,73.06,2
2020-07-29 19:24:06.119068,50.0,73.06,2
2020-07-29 19:24:07.121123,50.1,73.06,2
2020-07-29 19:24:08.123097,50.0,73.06,2
2020-07-29 19:24:09.124960,50.4,73.06,2
2020-07-29 19:24:10.126969,50.1,73.06,2
2020-07-29 19:24:11.128881,50.0,73.06,2
2020-07-29 19:24:12.130836,50.1,73.06,2
2020-07-29 19:24:13.132758,50.0,73.06,2
2020-07-29 19:24:14.134705,50.0,73.06,2
2020-07-29 19:24:15.136703,50.5,73.06,2
2020-07-29 19:24:16.138643,50.0,72.522,2
2020-07-29 19:24:17.140613,48.5,73.06,2
2020-07-29 19:24:18.148011,27.6,71.446,1
2020-07-29 19:24:19.150462,25.0,71.446,1
2020-07-29 19:24:20.152408,25.1,70.908,1
2020-07-29 19:24:21.154401,25.0,70.908,1
2020-07-29 19:24:22.156621,25.4,70.908,1
2020-07-29 19:24:23.158534,25.1,70.37,1
2020-07-29 19:24:24.160453,25.0,70.908,1
2020-07-29 19:24:25.162417,25.0,69.832,1
2020-07-29 19:24:26.164376,25.0,70.37,1
2020-07-29 19:24:27.166509,25.4,69.832,1
2020-07-29 19:24:28.168469,25.0,69.832,1
2020-07-29 19:24:29.170450,25.0,69.832,1
2020-07-29 19:24:30.172490,25.0,70.908,1
2020-07-29 19:24:31.174424,24.7,69.832,1
2020-07-29 19:24:32.182514,3.0,69.294,0
2020-07-29 19:24:33.185960,0.3,68.218,0
2020-07-29 19:24:34.188782,0.0,67.68,0
2020-07-29 19:24:35.191352,0.0,66.604,0
2020-07-29 19:24:36.193920,0.0,67.142,0
2020-07-29 19:24:37.196807,0.3,67.142,0
2020-07-29 19:24:38.199525,0.0,66.604,0
2020-07-29 19:24:39.202201,0.0,66.604,0
2020-07-29 19:24:40.204825,0.2,66.066,0
2020-07-29 19:24:41.207454,0.0,66.604,0
2020-07-29 19:24:42.210035,0.0,66.066,0
2020-07-29 19:24:43.212662,0.0,65.528,0
2020-07-29 19:24:44.215217,0.0,65.528,0
2020-07-29 19:24:45.227796,98.5,68.756,4
2020-07-29 19:24:46.230255,100.0,70.37,4
2020-07-29 19:24:47.232210,100.0,70.908,4
2020-07-29 19:24:48.234188,100.0,71.446,4
2020-07-29 19:24:49.236179,100.0,72.522,4
2020-07-29 19:24:50.238280,100.0,73.06,4
2020-07-29 19:24:51.240193,100.0,73.06,4
2020-07-29 19:24:52.242155,100.0,73.06,4
2020-07-29 19:24:53.244077,100.0,73.06,4
2020-07-29 19:24:54.246098,100.0,74.136,4
2020-07-29 19:24:55.248039,100.0,74.136,4
2020-07-29 19:24:56.249972,100.0,74.136,4
2020-07-29 19:24:57.251897,100.0,74.674,4
2020-07-29 19:24:58.253909,100.0,75.212,4
2020-07-29 19:24:59.255077,100.0,75.212,4
2020-07-29 19:25:00.257191,97.7,74.674,4
2020-07-29 19:25:01.264759,52.6,74.136,2
2020-07-29 19:25:02.267207,50.0,74.136,2
2020-07-29 19:25:03.269307,50.1,74.136,2
2020-07-29 19:25:04.271333,49.9,73.598,2
2020-07-29 19:25:05.280748,75.9,74.136,3
2020-07-29 19:25:06.283184,75.0,74.136,3
2020-07-29 19:25:07.285065,75.2,74.136,3
2020-07-29 19:25:08.287043,74.6,74.136,3
2020-07-29 19:25:09.294585,26.8,73.06,1
2020-07-29 19:25:10.297037,25.0,73.06,1
2020-07-29 19:25:11.298921,25.0,73.06,1
2020-07-29 19:25:12.300821,25.0,72.522,1
2020-07-29 19:25:13.302682,25.0,71.984,1
2020-07-29 19:25:14.304578,25.0,71.446,1
2020-07-29 19:25:15.312286,2.0,70.37,0
2020-07-29 19:25:16.315640,0.0,69.294,0
2020-07-29 19:25:17.318170,0.0,68.756,0
2020-07-29 19:25:18.320709,0.0,68.756,0
