datetime,obs_type,usage,temp
2020-08-07 19:44:42.158850,cooldown,0.6,38.628
2020-08-07 19:44:43.162483,cooldown,0.0,38.628
2020-08-07 19:44:44.165944,cooldown,0.0,38.628
2020-08-07 19:44:45.169402,cooldown,0.0,38.628
2020-08-07 19:44:46.172915,cooldown,0.2,38.628
2020-08-07 19:44:47.176328,cooldown,0.5,38.09
2020-08-07 19:44:48.179468,cooldown,0.7,38.628
2020-08-07 19:44:49.182423,cooldown,0.5,38.628
2020-08-07 19:44:50.185604,cooldown,0.0,38.628
2020-08-07 19:44:51.188791,cooldown,0.0,38.628
2020-08-07 19:44:52.191897,cooldown,0.0,38.628
2020-08-07 19:44:53.195048,cooldown,0.0,38.09
2020-08-07 19:44:54.198139,cooldown,0.0,38.628
2020-08-07 19:44:55.201175,cooldown,0.0,38.628
2020-08-07 19:44:56.204156,cooldown,0.0,38.628
2020-08-07 19:44:57.206944,cooldown,0.0,38.628
2020-08-07 19:44:58.209877,cooldown,0.5,38.628
2020-08-07 19:44:59.212942,cooldown,0.0,39.166
2020-08-07 19:45:00.215840,cooldown,0.0,39.166
2020-08-07 19:45:01.218804,cooldown,0.2,39.166
2020-08-07 19:45:02.221754,cooldown,0.0,38.628
2020-08-07 19:45:03.224574,cooldown,1.5,38.628
2020-08-07 19:45:04.227540,cooldown,0.0,39.166
2020-08-07 19:45:05.230553,cooldown,0.2,38.628
2020-08-07 19:45:06.233430,cooldown,0.0,38.628
2020-08-07 19:45:07.236269,cooldown,0.2,38.628
2020-08-07 19:45:08.239125,cooldown,0.2,38.628
2020-08-07 19:45:09.242147,cooldown,0.7,39.166
2020-08-07 19:45:10.245032,cooldown,0.0,39.166
2020-08-07 19:45:11.247856,cooldown,0.0,39.166
2020-08-07 19:45:12.250975,cooldown,0.5,38.628
2020-08-07 19:45:13.253796,cooldown,0.0,39.166
2020-08-07 19:45:14.256581,cooldown,0.0,39.166
2020-08-07 19:45:15.259336,cooldown,0.2,38.628
2020-08-07 19:45:16.262239,cooldown,0.2,39.166
2020-08-07 19:45:17.265064,cooldown,0.2,39.704
2020-08-07 19:45:18.267925,cooldown,0.2,39.166
2020-08-07 19:45:19.270830,cooldown,0.2,39.166
2020-08-07 19:45:20.273627,cooldown,0.0,39.166
2020-08-07 19:45:21.276408,cooldown,0.2,39.166
2020-08-07 19:45:22.279221,cooldown,0.0,39.704
2020-08-07 19:45:23.282087,cooldown,0.2,38.628
2020-08-07 19:45:24.284915,cooldown,0.0,39.704
2020-08-07 19:45:25.287732,cooldown,0.0,39.704
2020-08-07 19:45:26.290581,cooldown,0.2,39.704
2020-08-07 19:45:27.293397,cooldown,0.0,39.704
2020-08-07 19:45:28.296171,cooldown,0.0,39.166
2020-08-07 19:45:29.298941,cooldown,0.0,39.704
2020-08-07 19:45:30.301759,cooldown,0.0,39.704
2020-08-07 19:45:31.304552,cooldown,0.0,39.704
2020-08-07 19:45:32.307305,cooldown,0.0,39.704
2020-08-07 19:45:33.310398,cooldown,1.7,39.166
2020-08-07 19:45:34.313209,cooldown,0.0,39.704
2020-08-07 19:45:35.316018,cooldown,0.0,39.704
2020-08-07 19:45:36.318831,cooldown,0.0,39.704
2020-08-07 19:45:37.321816,cooldown,0.0,39.704
2020-08-07 19:45:38.324784,cooldown,0.0,39.166
2020-08-07 19:45:39.327746,cooldown,0.0,39.704
2020-08-07 19:45:40.330870,cooldown,1.0,39.704
2020-08-07 19:45:41.334000,cooldown,0.2,39.704
2020-08-07 19:45:41.335061,min,,38.09
2020-08-07 19:45:42.352601,warmup,97.1,42.932
2020-08-07 19:45:43.355015,warmup,100.0,45.084
2020-08-07 19:45:44.357220,warmup,100.0,45.622
2020-08-07 19:45:45.359430,warmup,100.0,46.16
2020-08-07 19:45:46.361620,warmup,100.0,47.236
2020-08-07 19:45:47.363881,warmup,100.0,47.774
2020-08-07 19:45:48.366170,warmup,100.0,48.312
2020-08-07 19:45:49.368294,warmup,100.0,48.312
2020-08-07 19:45:50.370378,warmup,100.0,49.388
2020-08-07 19:45:51.372448,warmup,100.0,49.388
2020-08-07 19:45:52.374511,warmup,100.0,49.388
2020-08-07 19:45:53.376675,warmup,100.0,50.464
2020-08-07 19:45:54.378769,warmup,100.0,50.464
2020-08-07 19:45:55.380628,warmup,100.0,51.002
2020-08-07 19:45:56.382859,warmup,100.0,51.54
2020-08-07 19:45:57.385063,warmup,100.0,51.54
2020-08-07 19:45:58.387296,warmup,100.0,52.078
2020-08-07 19:45:59.389475,warmup,100.0,52.078
2020-08-07 19:46:00.391695,warmup,100.0,52.616
2020-08-07 19:46:01.393968,warmup,100.0,52.616
2020-08-07 19:46:02.396179,warmup,100.0,53.154
2020-08-07 19:46:03.398464,warmup,100.0,53.692
2020-08-07 19:46:04.400633,warmup,100.0,53.692
2020-08-07 19:46:05.402880,warmup,100.0,53.692
2020-08-07 19:46:06.405087,warmup,100.0,53.692
2020-08-07 19:46:07.407271,warmup,100.0,54.23
2020-08-07 19:46:08.409493,warmup,100.0,54.23
2020-08-07 19:46:09.411717,warmup,100.0,54.768
2020-08-07 19:46:10.413897,warmup,100.0,55.306
2020-08-07 19:46:11.416196,warmup,93.8,54.768
2020-08-07 19:46:12.423240,warmup,99.0,55.844
2020-08-07 19:46:13.425583,warmup,100.0,54.768
2020-08-07 19:46:14.427778,warmup,100.0,55.844
2020-08-07 19:46:15.429962,warmup,100.0,56.382
2020-08-07 19:46:16.432262,warmup,100.0,55.844
2020-08-07 19:46:17.434469,warmup,100.0,55.844
2020-08-07 19:46:18.436752,warmup,100.0,56.382
2020-08-07 19:46:19.438351,warmup,100.0,56.382
2020-08-07 19:46:20.440645,warmup,100.0,56.92
2020-08-07 19:46:21.442932,warmup,100.0,57.996
2020-08-07 19:46:22.445184,warmup,100.0,57.996
2020-08-07 19:46:23.447439,warmup,100.0,57.458
2020-08-07 19:46:24.449643,warmup,100.0,57.996
2020-08-07 19:46:25.451866,warmup,100.0,57.996
2020-08-07 19:46:26.454137,warmup,100.0,57.996
2020-08-07 19:46:27.456391,warmup,100.0,57.996
2020-08-07 19:46:28.458606,warmup,100.0,57.996
2020-08-07 19:46:29.460598,warmup,100.0,58.534
2020-08-07 19:46:30.462794,warmup,100.0,58.534
2020-08-07 19:46:31.464981,warmup,100.0,59.072
2020-08-07 19:46:32.467158,warmup,100.0,58.534
2020-08-07 19:46:33.469446,warmup,100.0,60.148
2020-08-07 19:46:34.471802,warmup,100.0,59.61
2020-08-07 19:46:35.474076,warmup,100.0,60.148
2020-08-07 19:46:36.476258,warmup,100.0,60.148
2020-08-07 19:46:37.478466,warmup,100.0,60.686
2020-08-07 19:46:38.480577,warmup,100.0,60.686
2020-08-07 19:46:39.482784,warmup,100.0,60.148
2020-08-07 19:46:40.484982,warmup,100.0,60.148
2020-08-07 19:46:41.487310,warmup,93.5,61.224
2020-08-07 19:46:42.494298,warmup,98.8,60.686
2020-08-07 19:46:43.496654,warmup,100.0,61.224
2020-08-07 19:46:44.498854,warmup,100.0,61.224
2020-08-07 19:46:45.500584,warmup,100.0,61.224
2020-08-07 19:46:46.502770,warmup,100.0,61.224
2020-08-07 19:46:47.505057,warmup,100.0,61.224
2020-08-07 19:46:48.507344,warmup,100.0,61.224
2020-08-07 19:46:49.509470,warmup,100.0,62.3
2020-08-07 19:46:50.511696,warmup,100.0,61.762
2020-08-07 19:46:51.513917,warmup,100.0,62.3
2020-08-07 19:46:52.516120,warmup,100.0,62.3
2020-08-07 19:46:53.518394,warmup,100.0,62.3
2020-08-07 19:46:54.520587,warmup,100.0,62.3
2020-08-07 19:46:55.522900,warmup,100.0,62.838
2020-08-07 19:46:56.525215,warmup,100.0,62.3
2020-08-07 19:46:57.527464,warmup,100.0,62.838
2020-08-07 19:46:58.529724,warmup,100.0,62.838
2020-08-07 19:46:59.532043,warmup,100.0,62.838
2020-08-07 19:47:00.534249,warmup,100.0,63.376
2020-08-07 19:47:01.536554,warmup,100.0,63.376
2020-08-07 19:47:02.538770,warmup,100.0,63.376
2020-08-07 19:47:03.540676,warmup,99.8,63.376
2020-08-07 19:47:04.542948,warmup,100.0,63.376
2020-08-07 19:47:05.545202,warmup,100.0,63.376
2020-08-07 19:47:06.547421,warmup,100.0,64.452
2020-08-07 19:47:07.549612,warmup,100.0,63.376
